1609	0	0	0	0	1367	283298	504810	1239192	11531817	342332650	0	342332650
1610	0	0	0	0	1368	268437	483841	1222219	11513656	342333681	0	342333681
1611	0	0	0	0	1369	284288	498520	1236251	11529381	342449208	0	342449208
1612	0	0	0	0	1370	281785	535869	1271879	11557482	342575550	0	342575550
1613	0	0	0	0	1371	283657	497324	1233992	11533196	342656707	0	342656707
1614	0	0	0	0	1372	268345	481882	1220153	11516155	342754641	0	342754641
1615	0	0	0	0	1373	282411	505746	1244574	11536632	342844798	0	342844798
1616	0	0	0	0	1374	281751	535717	1271264	11559619	342892213	0	342892213
1617	0	0	0	0	1375	283237	497760	1235975	11535331	342940863	0	342940863
1618	0	0	0	0	1376	261571	476720	1215203	11517887	343021175	0	343021175
1619	0	0	0	0	1377	281197	536604	1274309	11575932	343096883	0	343096883
1620	0	0	0	0	1378	253913	468867	1208661	11520633	343261572	0	343261572
1621	0	0	0	0	1379	261076	475802	1211451	11500227	343276560	0	343276560
1622	0	0	0	0	1380	282391	536062	1268380	11548823	343446629	0	343446629
1623	0	0	0	0	1381	277378	491389	1230379	11524741	343530864	0	343530864
1624	0	0	0	0	1382	283440	498092	1235750	11532071	343556876	0	343556876
1625	0	0	0	0	1383	282691	507197	1250395	11537493	344075549	0	344075549
1626	0	0	0	0	1384	281635	519142	1258453	11550797	344112071	0	344112071
1627	0	0	0	0	1385	268974	482906	1218895	11514541	344147696	0	344147696
1628	0	0	0	0	1386	281145	536441	1278078	11572978	344273980	0	344273980
1629	0	0	0	0	1387	239442	454988	1197676	11509873	344376816	0	344376816
1630	0	0	0	0	1388	282250	521080	1258205	11549712	344440818	0	344440818
1631	0	0	0	0	1389	282300	513760	1251663	11543143	344676898	0	344676898
1632	0	0	0	0	1390	282926	504850	1242876	11541232	344799130	0	344799130
1633	0	0	0	0	1391	282394	514974	1254035	11546019	344846954	0	344846954
1634	0	0	0	0	1392	281285	534941	1270797	11560013	344859849	0	344859849
1635	0	0	0	0	1393	268948	483981	1222722	11517696	345037187	0	345037187
1636	0	0	0	0	1394	275847	490674	1228349	11523680	345109287	0	345109287
1637	0	0	0	0	1395	268648	483518	1220797	11513191	345110832	0	345110832
1638	0	0	0	0	1396	275792	490286	1228938	11519815	345244179	0	345244179
1639	0	0	0	0	1397	280856	533551	1265724	11549730	345251827	0	345251827
1640	0	0	0	0	1398	260924	476431	1217529	11528030	345256096	0	345256096
1641	0	0	0	0	1399	269058	485797	1226593	11544267	345286533	0	345286533
1642	0	0	0	0	1400	281718	512550	1250752	11545391	345296503	0	345296503
1644	0	0	0	0	1401	280466	485383	1226949	11519516	345308103	0	345308103
1645	0	0	0	0	1402	2904	223233	990446	11417079	345354560	0	345354560
1646	0	0	0	0	1403	281103	521279	1258271	11555252	345404141	0	345404141
1648	0	0	0	0	1404	280465	351096	596490	11092108	345481614	0	345481614
1649	0	0	0	0	1405	281597	512748	1249938	11543613	345543196	0	345543196
1650	0	0	0	0	1406	282328	512787	1249620	11546958	345561610	0	345561610
1651	0	0	0	0	1407	282275	513321	1251680	11545102	345562503	0	345562503
1653	0	0	0	0	1408	280432	391657	1142550	11460062	345641494	0	345641494
1654	0	0	0	0	1409	276042	490409	1226162	11513395	345798336	0	345798336
1655	0	0	0	0	1410	282162	513464	1252911	11544139	345804880	0	345804880
1656	0	0	0	0	1411	275982	489772	1226270	11521603	345856427	0	345856427
1657	0	0	0	0	1412	281511	512364	1249837	11544954	346001050	0	346001050
1658	0	0	0	0	1413	261149	474982	1212420	11504709	346085778	0	346085778
1659	0	0	0	0	1414	281908	512346	1250235	11545635	346161242	0	346161242
1660	0	0	0	0	1415	281807	512501	1249003	11547851	346345706	0	346345706
1661	0	0	0	0	1416	280973	519855	1259803	11554453	346348899	0	346348899
1662	0	0	0	0	1417	282491	505458	1245934	11534079	346351388	0	346351388
1663	0	0	0	0	1418	282818	512749	1249663	11548885	346379672	0	346379672
1664	0	0	0	0	1419	282591	505452	1242592	11537400	346492523	0	346492523
1665	0	0	0	0	1420	281131	528455	1268901	11561674	346502458	0	346502458
1666	0	0	0	0	1421	282402	512711	1249345	11548025	346527168	0	346527168
1667	0	0	0	0	1422	281461	520417	1258080	11586354	346617016	0	346617016
1668	0	0	0	0	1423	281620	512998	1252104	11548136	346623432	0	346623432
1669	0	0	0	0	1424	282460	506430	1246220	11540677	346683971	0	346683971
1670	0	0	0	0	1425	280921	519726	1255514	11538587	346769596	0	346769596
1671	0	0	0	0	1426	246836	460881	1199580	11493254	346796777	0	346796777
1672	0	0	0	0	1427	261056	476328	1215748	11509531	346801522	0	346801522
1673	0	0	0	0	1428	282060	513193	1250749	11547815	346949826	0	346949826
1674	0	0	0	0	1429	282367	512930	1249029	11549951	347061714	0	347061714
1675	0	0	0	0	1430	261557	475989	1213887	11503986	347108943	0	347108943
1676	0	0	0	0	1431	282996	497707	1236522	11535800	347338289	0	347338289
1677	0	0	0	0	1432	276940	490582	1228932	11521430	347354080	0	347354080
1678	0	0	0	0	1433	232625	448217	1192299	11515467	347423702	0	347423702
1679	0	0	0	0	1434	283134	498464	1237306	11522797	347511798	0	347511798
1681	0	0	0	0	1435	280370	469788	116523009	99680256	1259732992	-216137724	17518439618957410304
1822	0	0	0	0	1562	280075	408291	1158846	11481147	356177418	0	356177418
1823	0	0	0	0	1563	267956	483313	1221658	11513669	356188765	0	356188765
1824	0	0	0	0	1564	282470	505489	1245086	11536442	356216389	0	356216389
1825	0	0	0	0	1565	268674	481891	1219000	11515119	356247610	0	356247610
1826	0	0	0	0	1566	281572	511978	1249080	11547333	356261477	0	356261477
1827	0	0	0	0	1567	281578	511652	1251268	11543130	356314113	0	356314113
1829	0	0	0	0	1568	280450	476480	1216008	11518880	356375539	0	356375539
1830	0	0	0	0	1569	275991	491182	1230500	11526365	356475877	0	356475877
1831	0	0	0	0	1570	268931	482477	1220079	11508033	356521916	0	356521916
1832	0	0	0	0	1571	283316	506450	1245198	11535913	356546056	0	356546056
1833	0	0	0	0	1572	283743	505000	1240692	11523621	356570651	0	356570651
1834	0	0	0	0	1573	281767	520516	1257541	11557022	356581719	0	356581719
1835	0	0	0	0	1574	282306	504965	1245056	11538483	356714325	0	356714325
1836	0	0	0	0	1575	283673	497825	1235650	11534036	356738202	0	356738202
1837	0	0	0	0	1576	281471	528593	1265633	11561919	356839680	0	356839680
1838	0	0	0	0	1577	246159	460426	1200276	11507064	356866825	0	356866825
1839	0	0	0	0	1578	276034	491003	1227336	11533969	356871412	0	356871412
1840	0	0	0	0	1579	275901	490520	1227722	11524607	356923386	0	356923386
1841	0	0	0	0	1580	282883	512481	1249442	11547771	357033848	0	357033848
1842	0	0	0	0	1581	280962	527644	1266477	11558609	357037476	0	357037476
1843	0	0	0	0	1582	281453	511159	1249511	11543157	357085740	0	357085740
1844	0	0	0	0	1583	282938	504438	1242058	11532547	357226117	0	357226117
1845	0	0	0	0	1584	283860	497730	1232623	11530113	357291378	0	357291378
1846	0	0	0	0	1585	281125	543574	1279633	11576995	357302830	0	357302830
1847	0	0	0	0	1586	211153	427327	1173358	11511644	357355307	0	357355307
1848	0	0	0	0	1587	268404	484046	1225730	11512284	357429742	0	357429742
1849	0	0	0	0	1588	281999	511810	1249285	11547099	357431154	0	357431154
1850	0	0	0	0	1589	283339	497870	1235710	11529799	357478644	0	357478644
1851	0	0	0	0	1590	276055	489341	1226651	11520215	357546840	0	357546840
1852	0	0	0	0	1591	281928	521180	1260563	11554814	357561608	0	357561608
1853	0	0	0	0	1592	281364	520924	1259929	11554141	357739815	0	357739815
1854	0	0	0	0	1593	282098	512439	1250117	11546107	357792488	0	357792488
1855	0	0	0	0	1594	282352	520179	1255168	11550262	357821341	0	357821341
1856	0	0	0	0	1595	283029	496820	1233905	11533253	357832988	0	357832988
1857	1	1	0	0	4	106496007	-2228205	-2134114129	5463	-1308164096	122093569	18446744072401387520
1903	0	0	0	0	1642	283566	505344	1239690	11520260	360842376	0	360842376
1904	0	0	0	0	1643	280780	551996	1290232	11638895	360874705	0	360874705
1905	0	0	0	0	1644	282471	506327	1246034	11541511	361358839	0	361358839
1906	0	0	0	0	1645	246143	462518	1205372	11514189	361430499	0	361430499
1907	0	0	0	0	1646	260833	474041	1211282	11504163	361583206	0	361583206
1908	0	0	0	0	1647	282306	520605	1257783	11547194	361695418	0	361695418
1909	0	0	0	0	1648	282186	512827	1249926	11550435	361731682	0	361731682
1910	0	0	0	0	1649	282225	505006	1241056	11539258	361840919	0	361840919
1911	0	0	0	0	1650	282616	513026	1251054	11547291	361951818	0	361951818
1912	0	0	0	0	1651	281991	513723	1252177	11552628	362021439	0	362021439
1913	0	0	0	0	1652	268246	482404	1222683	11513516	362076732	0	362076732
1914	0	0	0	0	1653	275901	490783	1228040	11519248	362106812	0	362106812
1915	0	0	0	0	1654	276033	490928	1229867	11520585	362173772	0	362173772
1916	0	0	0	0	1655	276069	491228	1230477	11523745	362208423	0	362208423
1917	0	0	0	0	1656	281742	512547	1250705	11545955	362292926	0	362292926
1918	0	0	0	0	1657	280996	528226	1263296	11565083	362299812	0	362299812
1919	0	0	0	0	1658	276276	491651	1230909	11520165	362400231	0	362400231
1920	0	0	0	0	1659	267813	483666	1222575	11512112	362410838	0	362410838
1921	0	0	0	0	1660	281813	512032	1248577	11544000	362495672	0	362495672
1922	0	0	0	0	1661	282602	497527	1233406	11530916	362526249	0	362526249
1923	0	0	0	0	1662	276484	490866	1226551	11523324	362533882	0	362533882
1924	0	0	0	0	1663	281064	542071	1274433	11540424	362576593	0	362576593
1925	0	0	0	0	1664	283159	513379	1250596	11546128	362586656	0	362586656
1926	0	0	0	0	1665	281307	536004	1271876	11568962	362599226	0	362599226
1927	0	0	0	0	1666	284948	498755	1236138	11530323	362608245	0	362608245
1929	0	0	0	0	1667	280478	431480	1178510	11500492	362619931	0	362619931
1930	0	0	0	0	1668	281977	512915	1248212	11549030	362647639	0	362647639
1931	0	0	0	0	1669	283036	497239	1234895	11534649	362760263	0	362760263
1932	0	0	0	0	1670	283262	504656	1243038	11540074	362817136	0	362817136
1933	0	0	0	0	1671	281827	513566	1255460	11546659	362829800	0	362829800
1934	0	0	0	0	1672	283690	497371	1233974	11529956	362904855	0	362904855
1935	0	0	0	0	1673	282823	504235	1239644	11536922	362984521	0	362984521
1936	0	0	0	0	1674	283271	497333	1234271	11532556	363045881	0	363045881
1937	0	0	0	0	1675	280938	527805	1265679	11560599	363076321	0	363076321
1938	0	0	0	0	1676	282216	512687	1230814	11524800	363462218	0	363462218
1943	0	0	0	0	1681	281696	519903	1256880	11546331	363515271	0	363515271
1945	0	0	0	0	1682	280355	438778	1186563	11512847	363551704	0	363551704
1946	0	0	0	0	1683	282451	521076	1256982	11557187	363581811	0	363581811
1947	0	0	0	0	1684	275385	489705	1228879	11524191	363587561	0	363587561
1948	0	0	0	0	1685	283835	496925	1232939	11526368	363596911	0	363596911
1949	0	0	0	0	1686	268326	482810	1221642	11516924	363620420	0	363620420
1950	0	0	0	0	1687	282366	520789	1258609	11555049	363631778	0	363631778
1951	0	0	0	0	1688	282606	497846	1238241	11531885	363659373	0	363659373
1952	0	0	0	0	1689	282563	521683	1261669	11556686	363683343	0	363683343
1953	0	0	0	0	1690	281231	528338	1265869	11559250	363693144	0	363693144
1954	0	0	0	0	1691	280886	535576	1273088	11568657	363775559	0	363775559
1955	0	0	0	0	1692	269293	483534	1222807	11511833	363809786	0	363809786
1956	0	0	0	0	1693	281104	552269	1289054	11585950	363876729	0	363876729
1957	0	0	0	0	1694	281796	511823	1248162	11550367	363899605	0	363899605
1958	0	0	0	0	1695	282746	506682	1247386	11545032	363915974	0	363915974
1959	0	0	0	0	1696	281145	543810	1280929	11581764	364026685	0	364026685
1960	0	0	0	0	1697	239220	454838	1195838	11490263	364101161	0	364101161
1961	0	0	0	0	1698	246424	460292	1201644	11513619	364211595	0	364211595
1962	0	0	0	0	1699	268253	483286	1224308	11522989	364346447	0	364346447
1963	0	0	0	0	1700	282361	506212	1245404	11534404	364408724	0	364408724
1964	0	0	0	0	1701	280737	541787	1275263	11553205	364409434	0	364409434
1965	0	0	0	0	1702	282037	519515	1257090	11556911	364477305	0	364477305
1966	0	0	0	0	1703	282216	514316	1253242	11547196	364495419	0	364495419
1967	0	0	0	0	1704	282473	544615	1282255	11576554	364559193	0	364559193
1968	0	0	0	0	1705	268773	482148	1218765	11516066	364599640	0	364599640
1969	0	0	0	0	1706	282801	498701	1239797	11530898	364642227	0	364642227
1970	0	0	0	0	1707	282115	513732	1249411	11548767	364667734	0	364667734
1971	0	0	0	0	1708	275802	490539	1229081	11521990	364732924	0	364732924
1972	0	0	0	0	1709	282319	519929	1255824	11554633	364833068	0	364833068
1973	0	0	0	0	1710	281879	551800	1287877	11588665	365116021	0	365116021
1974	0	0	0	0	1711	282976	497027	1232204	11533443	365190527	0	365190527
1975	0	0	0	0	1712	254059	470248	1211082	11518723	365286156	0	365286156
1976	0	0	0	0	1713	283249	497818	1236638	11528156	365396101	0	365396101
1977	0	0	0	0	1714	282978	505496	1242150	11539997	365442151	0	365442151
1978	0	0	0	0	1715	282399	513792	1251563	11571497	365491646	0	365491646
1979	0	0	0	0	1716	282288	520472	1256226	11556939	365532802	0	365532802
1980	0	0	0	0	1717	282616	505339	1242669	11538766	365557674	0	365557674
1981	0	0	0	0	1718	282035	521079	1257153	11555778	365623387	0	365623387
1982	0	0	0	0	1719	282720	505046	1242097	11541993	365636522	0	365636522
1983	0	0	0	0	1720	285225	522113	1258422	11549301	365682584	0	365682584
1984	0	0	0	0	1721	283518	498356	1237151	11533995	365780376	0	365780376
1985	0	0	0	0	1722	275939	489068	1225612	11519838	365947009	0	365947009
1986	0	0	0	0	1723	275777	490212	1229175	11518053	365967258	0	365967258
1987	0	0	0	0	1724	268351	481800	1217739	11514413	366017837	0	366017837
1988	0	0	0	0	1725	281533	528675	1267385	11567342	366053645	0	366053645
1989	0	0	0	0	1726	282687	513095	1249690	11545813	366066375	0	366066375
1990	0	0	0	0	1727	282950	514293	1253036	11549695	366102802	0	366102802
1991	0	0	0	0	1728	283273	505582	1243904	11538351	366163955	0	366163955
1992	0	0	0	0	1729	282370	497476	1234863	11533438	366200244	0	366200244
1993	0	0	0	0	1730	281244	518614	1252231	11536390	366223388	0	366223388
1994	0	0	0	0	1731	269115	482922	1222239	11513437	366276358	0	366276358
1995	0	0	0	0	1732	281377	545188	1282711	11579339	366372630	0	366372630
1996	0	0	0	0	1733	281849	509908	1243741	11526175	366386975	0	366386975
1997	0	0	0	0	1734	283362	506179	1244324	11535991	366422541	0	366422541
1998	0	0	0	0	1735	281469	512844	1251873	11544387	366424579	0	366424579
1999	0	0	0	0	1736	281262	535128	1270639	11569968	366517947	0	366517947
2000	0	0	0	0	1737	282412	497076	1233746	11510683	366518151	0	366518151
2001	0	0	0	0	1738	261599	476628	1216449	11507833	366623301	0	366623301
2002	0	0	0	0	1739	276261	490826	1229411	11526602	366652650	0	366652650
2003	0	0	0	0	1740	281348	526729	1261919	11551360	366683226	0	366683226
2004	0	0	0	0	1741	261451	474169	1208333	11503008	366740130	0	366740130
2005	0	0	0	0	1742	281904	512391	1245468	11525373	366795285	0	366795285
2006	0	0	0	0	1743	5653	225753	990978	11379580	366847048	0	366847048
2007	0	0	0	0	1744	260804	475209	1212779	11502583	366866282	0	366866282
2008	0	0	0	0	1745	281193	526798	1262983	11562802	366918830	0	366918830
2010	0	0	0	0	1746	280286	417055	1169048	11504155	366965616	0	366965616
2011	0	0	0	0	1747	282739	497172	1235660	11527781	367033255	0	367033255
2012	0	0	0	0	1748	282358	521021	1258462	11554684	367065222	0	367065222
2013	0	0	0	0	1749	283047	499093	1236464	11540294	367258176	0	367258176
2014	0	0	0	0	1750	268497	484937	1227638	11532573	367291289	0	367291289
2015	0	0	0	0	1751	281911	520351	1257137	11554752	367389646	0	367389646
2016	0	0	0	0	1752	283541	504988	1242748	11534040	367401702	0	367401702
2017	0	0	0	0	1753	282810	497565	1235765	11529251	367486828	0	367486828
2018	0	0	0	0	1754	282794	503904	1240504	11536621	367498192	0	367498192
2019	0	0	0	0	1755	247206	460940	1200225	11505319	367520007	0	367520007
2020	0	0	0	0	1756	261020	475077	1211340	11505442	367593229	0	367593229
2021	0	0	0	0	1757	283885	498392	1235895	11528693	367728998	0	367728998
2022	0	0	0	0	1758	275947	490987	1227286	11526851	367787576	0	367787576
2023	0	0	0	0	1759	281073	543642	1280759	11581426	367794314	0	367794314
2024	0	0	0	0	1760	283714	497443	1231118	11528479	367864265	0	367864265
2025	0	0	0	0	1761	283414	496924	1235597	11530258	367868039	0	367868039
2026	0	0	0	0	1762	281093	527969	1262518	11582329	368048589	0	368048589
2027	0	0	0	0	1763	232234	449388	1193001	11520622	368085920	0	368085920
2028	0	0	0	0	1764	283175	521349	1256534	11554304	368168839	0	368168839
2029	0	0	0	0	1765	282939	504795	1240334	11536584	368192088	0	368192088
2031	0	0	0	0	1766	280411	392770	1145607	11473359	368275122	0	368275122
2032	0	0	0	0	1767	281244	529071	1268443	11569292	368328166	0	368328166
2033	0	0	0	0	1768	281253	527786	1265642	11545465	368435917	0	368435917
2034	0	0	0	0	1769	281991	521668	1263090	11552643	368530453	0	368530453
2035	0	0	0	0	1770	282117	513033	1250837	11547489	368579345	0	368579345
2036	0	0	0	0	1771	276375	490457	1228392	11519539	368589004	0	368589004
2037	0	0	0	0	1772	282561	521949	1258139	11554238	368626785	0	368626785
2038	0	0	0	0	1773	261424	477708	1221235	11537000	368665888	0	368665888
2040	0	0	0	0	1774	280470	433319	1184322	11530141	368742775	0	368742775
2041	0	0	0	0	1775	281913	512576	1250459	11550084	368745594	0	368745594
2042	0	0	0	0	1776	281743	519150	1256884	11556526	368747191	0	368747191
2043	0	0	0	0	1777	274928	488733	1226239	11511426	368747615	0	368747615
2044	0	0	0	0	1778	268309	484098	1223344	11531274	368781453	0	368781453
2045	0	0	0	0	1779	280618	550469	1281904	11553207	368804392	0	368804392
2046	0	0	0	0	1780	282461	505108	1245080	11541308	368981251	0	368981251
2047	0	0	0	0	1781	282556	519024	1254369	11552237	369034032	0	369034032
2048	0	0	0	0	1782	282094	512555	1247568	11543249	369054827	0	369054827
2049	0	0	0	0	1783	281604	519739	1256490	11553705	369070673	0	369070673
2050	0	0	0	0	1784	281642	511680	1248942	11546356	369091997	0	369091997
2051	0	0	0	0	1785	283618	497677	1237576	11537797	369216795	0	369216795
2052	0	0	0	0	1786	261096	474579	1210426	11505450	369223385	0	369223385
2053	0	0	0	0	1787	282712	513182	1248657	11547479	369236373	0	369236373
2054	0	0	0	0	1788	282825	520206	1257809	11554166	369241703	0	369241703
2055	0	0	0	0	1789	283517	522160	1260727	11568445	369278821	0	369278821
2057	0	0	0	0	1790	280331	430300	1175581	11481465	369309577	0	369309577
2058	0	0	0	0	1791	281277	519497	1259386	11624924	369390642	0	369390642
2059	0	0	0	0	1792	267927	483375	1224063	11517327	369475758	0	369475758
2060	0	0	0	0	1793	282119	512661	1251187	11548987	369582281	0	369582281
2061	0	0	0	0	1794	276803	491265	1228759	11531176	369650069	0	369650069
2062	0	0	0	0	1795	281611	513140	1252636	11549660	369869856	0	369869856
2063	0	0	0	0	1796	283419	505876	1244280	11537807	369881527	0	369881527
2064	0	0	0	0	1797	283378	498770	1238598	11526483	369932933	0	369932933
2065	0	0	0	0	1798	239041	455496	1196534	11509506	370011166	0	370011166
2066	0	0	0	0	1799	268394	483352	1223122	11518275	370087174	0	370087174
2067	0	0	0	0	1800	283412	504888	1240681	11540566	370088638	0	370088638
2068	0	0	0	0	1801	282791	505001	1243384	11638244	370100731	0	370100731
2069	0	0	0	0	1802	282029	519517	1255245	11554495	370119909	0	370119909
2070	0	0	0	0	1803	276149	490773	1229358	11524070	370160508	0	370160508
2071	0	0	0	0	1804	282605	513149	1252222	11547968	370266082	0	370266082
2072	0	0	0	0	1805	282609	504266	1240026	11539874	370280921	0	370280921
2073	0	0	0	0	1806	282957	505884	1241063	11541233	370297689	0	370297689
2074	0	0	0	0	1807	283787	505118	1240466	11538493	370309792	0	370309792
2075	0	0	0	0	1808	275604	490778	1229550	11521783	370340276	0	370340276
2076	0	0	0	0	1809	283184	496854	1234599	11531792	370351859	0	370351859
2077	0	0	0	0	1810	281823	527413	1266474	11566903	370369896	0	370369896
2078	0	0	0	0	1811	282145	504442	1237723	11535472	370439161	0	370439161
2079	0	0	0	0	1812	281190	520607	1259540	11553089	370486792	0	370486792
2080	0	0	0	0	1813	282952	511342	1248592	11542608	370713050	0	370713050
2081	0	0	0	0	1814	282593	505460	1243187	11537371	370727470	0	370727470
2082	0	0	0	0	1815	283248	497842	1234139	11530942	370759420	0	370759420
2083	0	0	0	0	1816	268462	482098	1220168	11515764	370832175	0	370832175
2084	0	0	0	0	1817	283720	498178	1236172	11531590	370900231	0	370900231
2085	0	0	0	0	1818	282222	513133	1251846	11546088	370902321	0	370902321
2086	0	0	0	0	1819	281447	521545	1262237	11560377	370924997	0	370924997
2087	0	0	0	0	1820	281518	521179	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
